,id,date,title,content
2082,si*********,2019.01.17,서울시 강서구 공항동 다솔공원에 대여소 설치,"안녕하세요. 공항동 다솔공원 내부에 자전거 대여소 설치를 권유합니다. 송정중학교나 수협에 대여소가 있음에도 제가 권유드리는 몇가지 근거가 있습니다.첫째, 다솔공원 즉 신이주단지에 거주하는 주민들은 출퇴근을 할 때 6647버스 하나에만 의존합니다. 일단 송정역까지 가야 어디든 나갈 수 있습니다. 그런데 시민들이 의지할 수 있는 대중교통이라곤 6647한 대 뿐 입니다. 10분이 바쁜 출근시간에 신이주단지 거주민들이 송정중학교까지 (약100m~500m)걸어가는건 무리라고 생각됩니다.그럼으로 다솔공원에 자전거대여소가 설치되면 분명 많은 출퇴근 이용자가 생길 것 입니다. 둘째 그렇게 되면 번잡한 출퇴근시간의 6647버스이용도 좀 더 여유롭고 쾌적한 이용이 될 것입니다. 셋째 다솔공원은 설치해도 충분할 정도로 여유가 있습니다. 공원만큼 대여소설치에 적합한 위치가 없다고 생각합니다.    신이주단지는 마곡역까지도 송정역까지도 가까우면서 먼 위치에 있습니다. 정말 애매한 위치입니다. 제가 또 보니까 마곡역부근에는 정말 많은 대여소가 있습니다 정말 길건너면 바로 대여소가 3,4군대있습니다. 심지어 마곡역은 교통도 정말 좋은데도 불구하고ㅈ그렇게 많은 정류소가 있음으로 꼭 다솔공원에도 따릉이 대여소가 설치되길 바라겠습니다. 읽어주셔서 감사합니다."
2083,si*********,2019.01.17,미반납,1월16일 방화역에서 새벽2.30분쯤에 빌려서 1186번 대여소 송정중학교에 분명히 꽂아놓고 집갔는데요 지금 약22시간 지난 후에 대여하려고 하니까 대여중이라고해서 그때 인지했습니다.  22시간이나 지났습니다 근데도 7시부터 연락된다고 하여 6시간이상 기다려야됩니다. 이거 다 청구되나요? 솔직히 너무 화나내요. 반납이 안됐으면 5분당 계속 문자나 카톡으로 알려주든가 비정상적으로 반납이 안되면 전화를 해서 통지하던가 해야하는거 아닌가요? 확인해보니 16일오전9시 오후7시 이렇게 문자가 와있었네요. 너무 화납니다. ㄴ제가 기록보시면 알겠지만 따릉이 한 두번 탄것도 아니고 정말 자주 이용했고 또 분명히 꽂아놨는데 이런 오류가 나서 ..물론 확인 안했던 제 실수가 가장 큽니다면 그 후 서울시의 대처에 너무 화가납니다. 분명히 비이상적인 미반납이 인지되었으면 충분히 경고메시지를 보냈어야하고 또 예전엔 5분마다 계속 메시지가 왔습니다. 얼마가 초과되었다고 전 억울합니다방금 제가 대여한 자전거번호를 카톡으로 확인하자마자대여소로 나가서 자전거가 있나 확인했습니다. 근데 있었습니다. 제대로 잠겨있었습니다 동영상도 제가 찍어놔서 연락주시면 메일로 영상보내드리겠습니다. 영상에서도 나오다시피 ㄱ잠금장치 막 흔들고 빼려해도 꿈쩍안합니다  그러다가 제가 즉흥적으로 제 카드로 대여해보려고 그 버튼을 눌렀는데 누르자마자 반납되었다고 나왔습니다. 그리곤 바로 제 휴대폰결제로 30000원이 나갔습니다. 저는 환불을 요구합니다. 저는 분명히 확실히 꽂았습니다. 영상도 있습니다. 꼭 처리 해주시면 정말 감사하겠습니다. 아 그리고 16일 오전에 저에게 연락이 온 사실을 방금 알았습니다. 저는 당시에 보지못했고  부재중으로 확인한 기억이 있는데 모르는 번호라 광고성 전화인줄 알고 미숙하게 대처했습니다. 그럼에도 서울시의 대처에 대해 실망감이 있습니다.
2084,on*****,2019.01.17,경희궁자이2단지 내부 대여소 왜 없어졌나요?,작년 가을에 설치하던걸 봤었는데 운영전에 다시 없어졌네요왜 없어진건가요?
2085,js****,2019.01.15,숭실대 별관 부근 대여소 설치 요청,"안녕하세요. 숭실대 별관 부근(관악현대아파트) 따릉이 설치를 요청드립니다. 숭실대입구역까지는 있으나, 주거밀집 지역은 숭실대 별관 부근입니다. 감사합니다."
2086,le*****,2019.01.15,안장 높이,"답변이 없어 재문의드립니다지난 몇년 간 안장높이에 대한 민원이 많았고 이에대한 답변은 항상 같은 말의 반복뿐입니다 (답변)""8단 이상 안장 조정시 자전거 프레임 하중 부담으로 조정이 불가합니다. 보강된 프레임 교체 등 지속적으로 따릉이 프레임의 구조변경을 진행하고 있으며, 차후 8단이상 안장 조정이 가능한 모델이 도입될 수 있도록 지속적으로 보완하겠습니다. ""통계청 발표에 따르면 2018년 10-40대 남자 평균신장은 175cm입니다. 현 8단으로는 상당수의 시민들이 불편을 겪고 있는 것이 현실입니다.보다 구체적인 방안과 일정에 대한 공지 및 신속한 대처 부탁드립니다"
2087,um********,2019.01.15,따릉이 어플 시간과 단말기 시간이 계속 다르게 유지되는데 알고 계신가요? ,얼마전엔 빌리는 시간보다 반납시간이 3분 빠른 오류가 생기다가 수정된 것 같은데 어플에서 빌리는 시간과 단말기 시간이 다른 건 여전해서 이제라도 문의합니다. 계속 이어지고 있는데 이런 부분은 체크를 전혀 안하신 건가요? 어플에서 빌리는 시간보다 단말기가 10분 전후로 더 느리게 나옵니다. 그럼 이때는 어떤 기준으로 보면 되는 건가요? 단말기 시간이 더 늦으니까 그것만 누르며 체크했다가 어플 시간이 맞아서 초과요금이 나오면 어찌 될까 걱정이 됩니다. 체크해보시고 제 의견이 맞는지 여부와 빠른수정 부탁드립니다.
2088,zl******,2019.01.14,미세먼지가 너무 심해서 도대체 탈 수가 없네요,남은 기간 환불해주세요
2089,ba*********,2019.01.13,"마포구청역 1,2번출구에도 대여소설치","마포구청역 1,2번 쪽에도 따릉이 대여소 만들어주세요! 마포구청역에 따릉이 대여소가 너무 없습니다ㅜㅜ1,2번쪽에도 대여소 설치할수있는 공간도있어요ㅠㅠ"
2090,mh****,2019.01.13,대여소별 반납가능여부 표시해주세요,개발자님 안녕하세요^^특정 대여소 조회 시에 반납 가능 여부(혹은 총 설치 대수) 도 표시해주세요.반납하려고 대여소 갔는데 다른 자전거로 꽉 차있으면 다른 대여소를 찾아야하잖아요.미리 지도에 표시되게끔 해주시면 감사하겠습니다.예시) 대여가능 자전거 수 / 대여소별 총 자전거 수              14 / 15
2091,ra******,2019.01.13,환승 마일리지,1년 정기권을 사용하면 대중교통 환승 마일리지가 적립된다도 알고있는데요이때 마일리지를 적립하려면 자전거 대여를 등록한 환승카드로 대여해야하는건가요? 비밀번호로 자전거 대여하면 나중에 대중교통 환승시 마일리지 적립이 안되는건가요?
2092,eu****,2019.01.12,잦은고장에 대하여,제가 중평어린이공원(1617) 대여소에서 따릉이를  많이 이몽하는데요  요즘 폐쇄되어 너무불편합니다.제생각으로는 대여소옆에 있는 화장실위에 있는 송수신기가  아이들이 바로앞에서 공놀이를하다가 공에 맞아서 고잠이자주나는 것은로 생각됩니다.송수신기를 좀더 안전한곳으로 옮겨주시면 고장없이 이용할수 있다고 생각덥니다.대여소가 안돼니  너무불편합니다.꼭  사용할수있도록 도와주세요.
2093,mi*****,2019.01.12,동작구신대방동 녹십초요양원앞 언제사용가능한가요?,동작구신대방동 녹십초요양원앞 언제사용가능한가요?
2094,ai*******,2019.01.11,신이문역 근처,신이문역 근처에 있는 한천로대로변에 있는 주품에교회앞에 대여소 설치해주세요.145번 버스정류장이 바로 옆에 있습니다.신이문역 2번출구에 있는 대여소는 고가 밑에있고야간에 이용하기에는 조금 무섭습니다.쌍용아파트 건너편에 사는 구주택에 사는 사람들은 야간에 이용하기가 조금 멀고 우서워서 망설여져요.주품에교회앞에는 공간도 많이 있고..환해서 잘 보이고 설치장소로 좋을꺼같습니다.설치해 주시면. 감사하겠습니다.
2095,bo*****,2019.01.11,반납시 연결고리 미처리,대여후 5분 후 반납했으나 연결이 잘 안돼 미반납되었고 다른곳으로 이동후  인지하였는데 신고시스템이 없는데 어떻게 하나요?    그래서 하는수없이 연결하러 다시 서울대입구역으로 가고 있어요.
2096,jc********,2019.01.11,반납이 안되요,06713자전거 반납처리가 안되네요 조속한 처리바랍니다
2097,it*****,2019.01.10,상도아이파크,자전거가 몇일째 없어서 못타고있어요...자전거좀 갖다놔주세요~Ps 금일 14일 저녁 12시까지도 자전거 보유갯수0입니다..Ps 17일 오늘도 0개에요~~
2098,a1******,2019.01.10,신대방삼거리역 출근시간 따릉이 없어요,신대방삼거리역 몇일째 출근시간에 따릉이를 대여 할수가 없네요.거의 일주일 정도 3번 6번 출구 모두 출근시간에 잔여 따릉이가 없습니다.체크해 주시고 자전거좀 채워주세요 ㅠ ㅠ이번주만 해도 월 화 목 오전8시30분~9시 까지 한대도 없었습니다. 하루이틀도 아니고..ㅠ ㅠ
2099,ne*********,2019.01.10,통신장애 신고,606. 휘경공고 앞 대여소 자전거 죄다 통신 오류 떠서 결국 지각할까봐 택시 타고 출근했슴다. 좀 살펴주세요.
2100,gw******,2019.01.09,중화동 분수공원에 대여소 설치해주세요,중랑구 중화동 묵동지역에는 동일로변에만 대여소가 설치되어있어서  주민들이 많이 거주하고 이동인구가 많은 중랑천길에도 설치가 필요합니다 우선 중화동 분수공원(중랑천길)에 설치해주시면 편리하겠습니다
2101,sa*******,2019.01.09,반납문구 나왔음에도 반납하라는 문자가 왔습니다.,SPB -19515 반납 확인 부탁드립니다.
2102,no*****,2019.01.09,대여소 추가 요청,양재동 장군마을쪽 오토갤러리 앞으로 대여소 추가 요청합니다이마트앞 대여소는 항상 자전거가 부족하고 케이호텔쪽 대여소는 오피스도 없고 유동인구도 적어 자전거가 남네요 오토갤러리와 엘지전자쪽 이용객이 많으니 케이호텔쪽 대여소를 이동하거나 신규로 대여소 추가 요청합니다
2103,sb****,2019.01.09,은평뉴타운 14단지에도 대여소 설치해주세요~,안녕하세요!수고많으십니다~진관동 은평뉴타운 14단지에도 대여소 설치해주세요~감사합니다!!
2104,cy*****,2019.01.08,고장신고 방법 개선안 건의,"안녕하세요.고장 신고 방법 개선안 건의 드립니다.따릉이의 이용객이 많아지는 만큼 자전거의 상태 문제도 늘어나지만 제대로된 관리는 안되고있단 생각이 듭니다.그 원인중 하나로 자전거 별 고장 내역이 제대로 신고 되지 않아서라고 생각됩니다.자전거에 문제가 있으면 이용자가 어떤점이 문제라고 느끼지만 그 문제를 신고하는 이용자는 적습니다.개인의 물건이 아닐뿐더러 목적지로 이동하느라 바쁘기 때문인데요. 또한 신고 하려면 자신이 탔던 자전거 번호를 기억해서 앱에서 따로 들어와야 되는 불편함때문입니다.이 점을 개선하고자 이용후 반납이 되면 자동으로 고장 신고화면이 나와서 고장부위만 입력하게 하거나 카카오톡에서 반납문구와 함께 고장혹은 수리건의를 묻는 안내가 나오면 카카오톡으로 ""기어 고장""등을 입력시 대여했던 자전거에 이력이 남도록 관리하면 더욱 안전한 자전거 이용이 가능하다고 생각됩니다.시민의 편의와 안전을 위해 개선방법을 고민해보시길 요청드립니다.감사합니다"
2105,sp******,2019.01.08,대여소 ,1208대여소  실제 쉽터 근처로 아니면 정거장 근처로 이동사켜주세요.....강동구역 역  두개나 있을필요가 았나요.???????
2106,a1******,2019.01.08,신대방삼거리역 몇일째 출근시간에,따릉이를 대여 할수가 없네요.거의 일주일 정도 3번6번 출구 모두 출근시간에 잔여 따릉이가 없습니다. 체크해 주시고 자전거좀 채워주세요 ㅠ ㅠ
2107,mi********,2019.01.07,단체권 2인,단체권 할때 티머니로 찍어서 하나 빌리고 바로 티머니로 찍어서 다른 하나 빌리면 되나요??
2108,ga****,2019.01.07,546 대여소 처리좀 해주세요,빌려가지는 못하게 대여소 안뜨게 해놓고 거기에 사람들 다 반납해서 20대 넘게 묶여있네요 빌리지도 못하고 덕분에 다른 정류소 자전거 다 바닥나서 정기권 사놓고 쓰지도 못하고 있습니다. 벌써 몇주일 짼데 처리좀 해주세요
2109,sh*******,2019.01.07,"자전거 수시점검, 눈비 가림막 설치, 앱 고장신고 버튼위치 업데이트","매우 만족스러운 공공사업이나 4-5대에 1대꼴로 고장이(주로 안장, 바퀴, 페달 순입니다) 있어 안전에 위협을 받습니다.험하게 다루는 개개인을 고치기는 오래 걸리는 일이나 대부분은 눈비 상황에 고스란히 노출된 점이 자전거의 부식이나 고장의 원인인 듯 합니다. 폭설에도 폭우에도 자전거가 방치에 가깝게 노출되어 있더라구요.하여 시급하게는 가림막 설치를, 지속적인 사후 관리로 보다 잦은 점검이 필요하다고 사료됩니다.그리고 앱 인터페이스에서 고장신고 접수 버튼을 찾기가 몹시 힘들었습니다. 자전거번호 파악이 카톡 및 문자에서 확인 가능한 점도 더디게 알게 되었습니다. 대여버튼 부근에 바로 고장신고 가능하도록 대여번호 기입 방법 안내와 함께 앱 업데이트가 되었으면 합니다. 시민의 고장신고를 더 활용할 수 있으리라 생각됩니다.좋은 사업 감사합니다. 잘 이용하고 있습니다."
