,name,date,score,comment
700,Woojin Kim,13/05/2019,5, 너무 잘쓰고 있어요 추천드립니다 ~~
704,정건영,13/05/2019,5, 속도도 생각보다 빠르며 친구들과 같이타면 재미있다
705,유현도,13/05/2019,5, 출근길에 지하철역까지 가기 정말 편해요!
711,헌징어TV,13/05/2019,5, 주변 제일 많고 빠르게 수거해서 빠른 회전률 땜에 항상애용합니다
717,Yunseok Choi,13/05/2019,5, 최근들어서 유용하게 이용하고 있어요 편리하네요
722,김수안무,13/05/2019,5, 신세계입니다 이동수단뿐 아니라 데이트용으로도 좋아용
728,겜충파랑이,13/05/2019,5, 서비스지역이 좁긴해서 불편하지만 그래도 편리해서 좋아요
731,김종찬,13/05/2019,5, 사용하기 편하고 가격도 좋아서 자주애용합니다. 최고
740,rabbit hidden,13/05/2019,5, 출퇴근용으로 자주 사용. 번창하자
743,패대기,13/05/2019,5, 너무 편하고 좋습니다 앞으로도 자주 이용할것같아요 ㅎㅎ
748,김인재,13/05/2019,5, 무료쿠폰을 많이 뿌려줘서 출퇴근시 유용하게 잘 썼습니당 ㅋㅋㅋ
749,강성모,13/05/2019,5, 진짜 이벤트도 많아서 타기 좋고 재미있어요!
753,퇘냥,13/05/2019,5, 속도도 빠르고 좋아요!! 자주 이용하고있습니다
761,박상민,13/05/2019,5, 오늘 늦게 나와서 처음 타봤는데 이용방법도 쉽고 덕분에 지각을 안했어요<U+0001F61B><U+0001F44D>
762,김영준,13/05/2019,5, 좋아요 근데 남들이 숨겨두는 경우가 있어서 아쉬워요
763,darvi,13/05/2019,5, 걷기엔 멀고 대교통으로 이동하기에 애매한 거리를 빨리 이동하기 너무 좋습니다
772,방우철,13/05/2019,5, 판교에서 매우 손쉽고 편리하게 이용합니다
776,Jonghyeok Lee,13/05/2019,5, 지루한 이동 시간이 즐거워 지내요!
781,writer pray,13/05/2019,5, 출퇴근시 아주 유용하게 타고 다닙니다 킥고잉 체고!!!!
783,정0,13/05/2019,5, 가까운 거리 이동할때 엄청 편해요!!
795,김태현,13/05/2019,5, 홍대에서 등교할때 사용하는데 너무편해요
799,이훈기,13/05/2019,5, 현존하고 있는 최고의 스마트 모빌리티 어플입니다
801,Dexter Lee,13/05/2019,5, 항상 출퇴근 이용할 때 잘 쓰고 있습니다 ^^
817,정용기,13/05/2019,5, 점심먹고 산책하기 딱좋아요 ㅎㅎ
818,김인성,13/05/2019,5, 출퇴근길 꿀템 같은 킥고잉!!! 저녁늦은 시간에 못쓰는게 아쉽지만 참 좋아요
821,Aaron Lee,13/05/2019,5, 너무나도 편리해진 개인수단이 되었어요~~
823,이종현,13/05/2019,5, 출근의 질이 좋아졌어요 할인도 좋고 유저가 엄청늘었네요 번창하세요
826,백동현,13/05/2019,5," 항상잘이용하고 있어요, 고고씽보다 빨라서 좋아요"
830,woonam nam,13/05/2019,5, 덕분에 삶이 윤택해지고있네요 정말루~~
837,Miguel Sir,13/05/2019,5, 아침 출근시 택시타던 구간을 킥고잉으로 바꾸면어 월 6만원즘 세이브되서 너무 좋아요
839,hongjoo do,13/05/2019,5, 잘이용하고 있어요 ㅎ 너무 편합니다^^
841,아파트비트,13/05/2019,5, 타보면 이래서 킥고잉이 1위구나 하고 느낌 ㅎㅎ 축지법 가즈아
842,Jihun Kim,13/05/2019,5, 이거 쓰니까 삶의 질이 확 올라갔어요ㅠㅠ강추!
848,홍종근,13/05/2019,5, 집 주변에 킥보드가 없을때가 많다는 어쩔 수 없는 점 빼면 매우 편리함
854,조홍제,13/05/2019,5, 편리하고 어디 이동할때 편해요!!
856,망구숑,13/05/2019,5, 더 많이 늘었으면 좋겠습니다!
859,박구순,13/05/2019,5, 잠금이 빠르게 풀리고 이용방법이 간편합니다
860,송창근,13/05/2019,5, 세상이 좋아졌다는걸 느끼게 하는 킥꼬읭 ㅠㅠ
868,Edward YoonSeok Kim,13/05/2019,5, 너무좋아요 ㅎㅎ 즐겁습니다.
870,허현,13/05/2019,5, 아침마다편하게타고있습니다 더 서비스지역이더넓어지면좋겠습니다
878,김완식,13/05/2019,5, 킥고잉이 여기저기 빠르게확대되면 좋겠습니다
884,안성복,13/05/2019,5, 너무편리하고 어디서든 킥고잉이 있어 좋아요
885,이동기,13/05/2019,5, 너무좋다 특히 cs분이 너무 친절하시다!
890,정승리,13/05/2019,5, 매일아침 작은 소확행 모두 안전하게 즐기세요
893,SeongYeol Yun,13/05/2019,5, 판교에서 출근시에 재미있게 잘타고 있어요
900,Minjun Park,13/05/2019,5, 너무 좋아용 더 많았으면 좋겠어요
902,김용훈,13/05/2019,5, 너무 편리해서 킥고잉어플만 사용하고있어요
905,서재석,13/05/2019,5, 혜자 1000원 할인권으로 분당100원 완전좋아요
907,신영진,13/05/2019,5, 자주 사용하는데 편리합니다
910,수다다,13/05/2019,5, 진짜 편리해서 매일쓰고 있어요!
914,쎄종,13/05/2019,5, 이제킥고잉없이못살아요.. 근데 이벤트없을때 조끔비싼건 ㅠㅠ
916,김철,13/05/2019,5, 생각보다 사용이 아주 편리하고 좋았습니다
923,윤성배,13/05/2019,5, 다소 비싼느낌 있지만 연대생의 필수템!
927,최성만,13/05/2019,5, 편리하고 이용하는데 불변함이 없어 좋네요
937,이윤구,13/05/2019,5, 다른업체 퀵보드보다 훨씬 성능 좋네요. 엄청 잘나가요
939,양동규,13/05/2019,5, 학교다니는 길이 편해졌어요!
942,wonkang cho,13/05/2019,5, 역에서 회사까지 애매한데 이거타고 해결됨
943,김남지,13/05/2019,5, 좋아요 다만 중고등학생들은 이용못하게 관리가 필요합니다
947,박현우,13/05/2019,5, 정말 좋습니다 덕분에 아침이 즐겁습니다^^
958,김재광,13/05/2019,5, 매일사용하고있습니다!!
968,박혜미,13/05/2019,5, 다른동네에도 더 많이 생겄으면 좋겠어요<U+0001F44D>
974,김채윤,13/05/2019,5, 매우 편리하고 좋은거 같음
986,김태훈,13/05/2019,5, 굉장합니다. 너무좋아요
992,김민중,13/05/2019,5, 늘지각 안하게해주셔서 감사합니다
1000,애롱야르,13/05/2019,5, 바쁜 출퇴근길에 축지법같은 편리함 자주 이용하게되네요
1006,이창목,13/05/2019,5, 너무 잘쓰고 있어요~킥고잉 화이팅
1008,박성혁,13/05/2019,5, 너무 편하고 좋습니다!
1010,손현우,13/05/2019,5, 급하게 출근할때 좋은거 같아요!
1022,김영민,13/05/2019,5, 좋아요 앞으로도 더욱더 발전하시길
1029,KYUJIN BAEK,13/05/2019,5, 사용지역도 비교적넓고 과리도 좋아요
1040,Gong Jingyu,13/05/2019,5, 너무 편리하고 좋습니다
1047,유수정,13/05/2019,5, 편리하고 활용도도 높은 킥고잉 최고
1048,황병준,13/05/2019,5, 출퇴근시간에 편하고 좋아요!!!
1050,여포,13/05/2019,5, 어디 바쁠때 재밋고 빠르게 이동할수 있어서 굳
1055,조장환,13/05/2019,5, 편하게 이용가능합니다
1056,김우성,13/05/2019,5, 출퇴근에 최고입니다 오르막이 많은데 엄청 편합니다
1068,노용규,13/05/2019,5, 어디있는지 찾기편하고 조작법도간단해서 편해요
1072,김송현,13/05/2019,5, 아침에 20분 더자고 나와도 지각 안함 개이득!!!
1075,이서원,13/05/2019,5, 집앞에서 지하철까지 애용중ㅎㅎ
1076,Hyeongmin Park,13/05/2019,5, 자주 이용하는데 편하고 좋아요~
1095,Kim Sihyun,13/05/2019,5, 쿠폰도 많이주고... 고고씽보다는 정리 잘됨
1097,Song Jeong,13/05/2019,5, 가볍고 좋네요 다른지역에도 런칭하면 더 좋을듯
1098,Kyung-Su Kim,13/05/2019,5, 굿! 아주 좋습니다.
1100,Andro boy,13/05/2019,5, 좋은 이동수단으로 자리잡길..
1104,YoungHo Kim,13/05/2019,5, 정말 유용한거같아요
1109,기학용,13/05/2019,5, 너무편하게 잘타고있어요
1113,신화섭,13/05/2019,5, 킥고잉타고 하루하루 출퇴근이 즐거워요
1116,최용준,13/05/2019,5, 너무 유용하고 편리해서 좋아요
1117,박희수,13/05/2019,5, 아주아주좋아용 편리해서좋아용
1120,CREATIVE KIU,13/05/2019,5, 너무 재미져요 ㅋㅋㅋ
1121,SD K,13/05/2019,5, 최고에요 자주 사용합니다
1122,Dong-kun Kim,13/05/2019,5, 완전 축지법 굿굿 더확대되었으면...
1123,김경민,13/05/2019,5, 완전 신나고 좋아요!!!
1125,기업가최현일,13/05/2019,5, ㅋㅋ 진짜 킥고잉 타고 시간 많이 세이브했습니다 인류 줄여주는 교통 혁병 수단
1131,무지카,13/05/2019,5, 킥보드 연결이랑 해제가 빨라서 편합니다!!
1137,송수종,13/05/2019,5, 정말편하고 재미있어요
1139,BYUNGSOO YU,13/05/2019,5, 킥고잉 너무 좋아요 원조의 킥고잉!!
1140,박승수,13/05/2019,5, 너무편리하고 승차감 쥑입니당
1146,이학동,13/05/2019,5, 너무 편하고 좋아요
1147,김길용,13/05/2019,5, 너무 편하고 좋아요
1155,킹왕짱옥이,13/05/2019,5, 킥고잉 진짜 너무 가볍고 빠르고 편해요
1158,이득영,13/05/2019,5, 출근길이 빠르고 편해졌어요
1169,신식이와 친구,13/05/2019,5, 행복해요 이것을 탈때면 조는 항상 행복해요
1177,조민욱,13/05/2019,5, 축지법이 맞아요 너무 편해용
1181,Jay Park,13/05/2019,5, 너무 좋아요 아침이 즐겁고 지각을 덜해요
1203,이민기,13/05/2019,5, 10분 더 잘 수 있는 최고어플
1212,아나히,13/05/2019,5, 지각 5분남았을때 종종 구세주가 되어줌
1213,누루,13/05/2019,5, 킥고잉 너무좋아요!!!
1223,강주명,13/05/2019,5, 삶의 질이 달라졌습니다.
1226,김민준,13/05/2019,5, 편해요 근데 고장난 킥보드 많아요ㅠㅠ
1232,이예솔,13/05/2019,5, 선두주자는 뭔가다름
1233,최흥수,13/05/2019,5, 엄청편리해서 좋아요
1240,정유석,13/05/2019,5, 굿굿굿 정말 편리해요
1244,인준이,13/05/2019,5, 진짜 정말 좋습니다ㅜㅜ
1252,한도경,13/05/2019,5, 간편한 이용 빠른 이동!
1253,J. S.,13/05/2019,5, 빠르고 편리합니다
1271,임동재,13/05/2019,5, 좋아용 잘쓰고있습니다
1275,김타케,13/05/2019,5, GPS만 잘잡혔으면 좋겠어요 S10+입니다
1284,최현동,13/05/2019,5, 좀 비싼거 말고 최고
1295,조영신,13/05/2019,5, 편하고 좋아요~~^^
1296,오지완,13/05/2019,5, 출근길에 애용하고 있어요
1298,seokjae yoon,13/05/2019,5, 매우 편리합니다!!
1300,김운성,13/05/2019,5, 완전 편하고 좋네요
1301,리즈너,13/05/2019,5, 안정감이 좀아쉽지만 가볍고잘나감
1302,조세현,13/05/2019,5, 너무 편리하고 좋아욘
1303,김병진,13/05/2019,5, 근거리 이용 편리합니다
1317,빙도펠,13/05/2019,5," 마포대교좀 뚫어줭.,...."
1323,최치우,13/05/2019,5, 강남에서는 택시보다 빠름 개꿀
1327,김태영,13/05/2019,5, 킥고잉이 있어 너무나 편안합니다
1339,M브레인,13/05/2019,5, 현존 최강 킥보드 공유앱
1350,상민전,13/05/2019,5, 너무 편리합니다!
1351,MJ J,13/05/2019,5, 편하고 좋아요!!!
1358,김범준,13/05/2019,5, 다른 교통수단을 열어준 킥고잉
1368,전재훈,13/05/2019,5, 음 바퀴가얇긴하지만 좋아용
1381,Daegyu Yang,13/05/2019,5, 출근길을 책임지는 킥고잉!
1385,Jingun Jo,13/05/2019,5, 가끔 끊기는거 말곤 만족해요
1392,김민정,13/05/2019,5, 너무재밌어용 꿀잼!!
1397,읭엥웅,13/05/2019,5, 가격빼고 다 좋슴다
1400,유희명,13/05/2019,5, 빠르고좋아요!
1401,김선생,13/05/2019,5, 어플이 너무 편리합니디 굳굳
1403,Foxrain,13/05/2019,5, 출퇴근시 편하네요!
1404,배수민,13/05/2019,5, 너무 좋아요!!
1418,이영,13/05/2019,5, 개빨라 개좋아 개재밌어 꼭타시오
1421,Yoon Kim,13/05/2019,5, 너무 편리해요!
1429,Jenny Y,13/05/2019,5, 킥고잉킥보드가가장편해요
1430,강명구,13/05/2019,5, 너무 좋아요ㅎㅎ
1439,dohwang pyun,13/05/2019,5, 정말 재미있어요
1456,Jaehyun Park,13/05/2019,5, 바쁠때 킥고잉만한게 있나요
1462,김지성,13/05/2019,5, 나는 드디어 축지법을 씀
1469,koco kk,13/05/2019,5, 위치가 정확히 나옴해여
1471,박진명,13/05/2019,5, 사용하기 편리합니다
1475,통탱이,13/05/2019,5, 어플 굿 굿굿!
1478,한상규,13/05/2019,5, 매우 편리해요
1479,태정이,13/05/2019,5, 킥고잉 타고댕기는데 개꿀딱
1487,나규동,13/05/2019,5, 킥고잉 빠르고 좋아요
1505,고성식,13/05/2019,5, 좋아요 정말 !
1508,JaeHwan Lim,13/05/2019,5, 아침에 든든한 발
1509,정우주,13/05/2019,5, 편하고 좋아요
1533,Lee SangMin,13/05/2019,5, 학교다닐 때 타고다니니 정말 좋네요~
1542,김태훈,13/05/2019,5, 편리하고좋아
1555,Dong min Lee,13/05/2019,5, 빠르고 좋네요
1558,ByungHoon Choi,13/05/2019,5, 좋아요 좋아
1559,ㅂㅅㅈ,13/05/2019,5, 너무 편해요
1564,윤준희,13/05/2019,5, 편해서 좋아요
1570,Soyeon Park,13/05/2019,5, 짱편해요 진짜 추천
1574,세트치킨,13/05/2019,5, 타면 재밌고 출퇴근에도 좋은덧
1575,김준열,13/05/2019,5, 정말 펀해요!
1580,Min-Kyu Kim,13/05/2019,5, 너무편해요
1593,Jinyoung Son,13/05/2019,5, 아주좋아요우
1594,1영,13/05/2019,5, 너무 좋은 킥고잉
1597,구본주,13/05/2019,5, 쉽고 편하고 빠름!
1598,DaHoon Park,13/05/2019,5, 빠르고 편해요
1600,조세윤,13/05/2019,5, 좋은 앱이네요
1602,서동욱,13/05/2019,5, 리얼 개꿀 홍대만세
1606,Jeonghwan Ju,13/05/2019,5, 좋아요 아주
1619,박상일,13/05/2019,5, 킹고잉 짱짱편해요
1624,yooncheol Kang,13/05/2019,5, 너무좋아요
1636,김응철,13/05/2019,5, 즐거운 이동수단인것 같아요
1641,김종일,13/05/2019,5, 너무 즐거워요
1646,김락훈,13/05/2019,5, 넘나 신나는것
1660,홍진우,13/05/2019,5, 킥고잉 좋아요~
1669,신인규,13/05/2019,5, 너므좋아요
1673,김근태,13/05/2019,5, 쿠폰줘서 굳
1674,남민우,13/05/2019,5, 킥고잉 좋아요
1680,신호철,13/05/2019,5, 재밌어요 굿굿
1684,손용식,13/05/2019,5, 엄청나져 킥고잉
1733,유동식,13/05/2019,5, 판교 출퇴근 버스의 지옥에서 벗어나게 해준 고마운 킥고잉 아침 바람 맞으면 상쾌한 기분으로 출근할 수있게 도와줍니다. 재미까지 있어 강력추천합니다.
1749,taesun hong,13/05/2019,5, 지각은 남의 일. 조금만 걸어도 땀밤벅이 되는 계절에 유용한 모빌리티 서비스! 격하게 감사합니다!
1770,Lenny Mighty,13/05/2019,5, 언덕길오를때 편리하게 이용하고 있습니다 감사합니다!
1776,이은지,13/05/2019,5, 너무 좋아요~ 더 많이 늘었으면 좋겠어요! 번창하세염☆
1781,한성권,13/05/2019,5, 편하게 타고 다닙니다. 다만 퇴근시간때는 없어서 못타네요 ㅠ
1786,렛크,13/05/2019,5, 매우 편리하고 빠르게 이동 할수있어서 좋음
1791,임덕식,13/05/2019,5, 늦은 아침을 빠르게 해주는 마법같은 킥고잉입니다^^
1799,BTS ED,13/05/2019,5, 확실히 편해요 자주이용하고있습니다
1823,최흥수,13/05/2019,5, 사용하기 편리해요
1829,김도엽,13/05/2019,5, 헤이 킥고잉 킾 고잉
1982,김상훈,13/05/2019,5, 새로운 축지법 나는 내일 무도인이 된다
1984,HuNi CR,13/05/2019,5, 매우좋아영
1988,강현구,13/05/2019,5, 잘쓰고 있습니다
1996,choice choi,13/05/2019,5, 훌륭한 킥고잉
1999,Yujin Lee,13/05/2019,5, great!!!
2000,강태영,13/05/2019,5, 유보리
2003,이수근,13/05/2019,5, 좋아염ㅎㅎ
2010,Picture BIG,13/05/2019,5, 좋아요!
2012,류정민,13/05/2019,5, 짱 편함
2013,남이도형,13/05/2019,5, 넘나좋음
2022,최찬욱,13/05/2019,5, 좋다진짜
2034,오아어,13/05/2019,5, 재밌어요
2039,변준영,13/05/2019,5, 굳
2046,권오영,13/05/2019,5, 좋음!!
