,name,date,score,comment
732,ko pal,20/06/2018,1," 대대적 개편이라더니 앱을 사용할 수 없게 만드는 개편이었나봅니다. 앱을 업데이트하기전에 테스트해봤나요? 지도는 뜨지도않고 물방울은 잘 
눌리지도 않을 뿐더러, 눌린다 쳐도 내가 누른 곳이 아닌 다른 지역의 대여소가 뜨고 큐알은 애초에 인식을 못하고 정류장 검색도 
안뜹니다. 도대체 왜 있는거죠 이 앱?"
736,김쫑이,20/06/2018,1," 업데이트 할꺼면 좀 똑바로하자 이게 자전거 빌리면끝인데 왜 업데이트가 필요한 앱이지 모르겠다 기존 오류만 고쳐도 되는데 왜 쓸데없이 
세금낭비인지"
789,소정훈,20/06/2018,1, 아니 업데이트왜했어요 하고나서 써보기는하셨는지 그리고 3g는 자동도안됩니다 ㅡㅡ
793,김도훈,20/06/2018,1, 앱 업데이트하고나서 더 사용하기 힘듭니다. 지도가 멈춰서 가까운 대여소 찾기가 더 힘들어졌어요. 다시 업데이트하세요
830,최승호,20/06/2018,1, 눈먼 돈이라고 공공기관 납품 너무 쉽게 보는듯...테스트만 제대로 해도 확인될만한 오류가 넘쳐남...
860,James K,20/06/2018,1," 도저히 안쓸수가 없네 아마추어도 상아마추어인지 이렇게 오류투성이 엉망인 어플은 처음 봅니다. 업데이트를 했다는데 지도는 제대로 나오지도 
않고 중간에 먹통에다가 대여소 번호를 눌러도 검색도 안되고 번호에 .을 붙여서 엉터리 리스트가 나오는가하면 도대체가 세금들여서 어떤 
자격미달 업체에 일을 준건지 이거 서울시 감사감입니다. 빨리 제품 하자 수정하지 않으면 청와대에 서울시따릉이 민원넣겠어요 대체 뭘 
수정해서 서비스를 개시했다는건지 서울시민들 데리고 장난제대로 치네요"
868,김현수,20/06/2018,1, 아니 지도에 물방울도 안보이고 검색해도 먹통이고 시간만 버리다가 결국 지하철탔네 결제해놓고 돈만 버리는데 시간 돈 다버리고 어쩔꺼??
876,Google 사용자,20/06/2018,1, 돈내고사용하는건데쓰지도못하고이게뭐에요짜증나게
901,Google 사용자,20/06/2018,1, 아니 몇주전에산 갤s9+로도 결제가안되면뭐어쩌자는건지 이해할수가없네요
915,앵꼬,20/06/2018,1," 와 업데이트하고 개최악 전버전도 결제 먹통에 카드등록 시스템 미권유 등으로 사용하기 진짜 힘들었는데 패치하고 gps로 찾으라는데 렉이 
티맵의 한 200배 오래걸림 깔지마세요 지우세요 자전거도 구려요"
929,흠냐아,20/06/2018,1, 진짜 최악이네요 뭐 이런 구린 업데이트를 할수가있는건지 참; 개발자들 반성좀 하십쇼
1008,이양고,20/06/2018,1, 누가 이렇게 개자지같이 만들었어요? 얼마나 해먹었어?
1019,아이ㅣ아,20/06/2018,1, 아니 뭐 오류때문에 대여를못하겠네.진짜 데이터만 계속먹고 뭐하는앱임??
1023,키치,20/06/2018,2, 오늘 앱버젼이 안맞는다니 계솓 오류가 뜨네요
1059,Google 사용자,20/06/2018,1, 아 ㅡㅡ 어플업데이트되고나서 엄청 불편함 느려지고
1073,최창성,20/06/2018,1, 쓰레기 같은 앱 아예 쓰지도 못하게 해놨네
1181,Dongsu Lee,20/06/2018,1, 동작을 안 합니다. 최악이네요
1186,Michael Donghyeok,20/06/2018,1, 업뎃전도 노답 업뎃후는 극악
1241,박민양,20/06/2018,1, 앱을 거지같이 만들어서 눈앞에 있는 자전거를 못타게 만듦 ㅡㅡ
1250,강민구,20/06/2018,1, 제발 이상하게 업글하지마여...잘되던게 업글하니까안됨...
1255,Google 사용자,20/06/2018,1, 제대로 만들지 못하면 그냥 건들지 말라고!
1271,DG Cha,20/06/2018,1, 빨리 오류 해결하세요 몇시간째 입니까 공무원들은 놀고 있나요
1296,Rex Kim,20/06/2018,1, 왜 타블렛은 안되나요?....
1299,윶엉,20/06/2018,1, 업뎃헷더니 거지같아요
1320,황선복,20/06/2018,1, 전 버전 내놔라 진짜
1332,김하람,20/06/2018,1, 진짜그지같이도 만들었네 수정안할거면 없애든가
1361,Hanjin Chung,20/06/2018,1, 헬 업뎃
1371,민병훈,20/06/2018,2, 가능한 빨리 이전버전으로 되돌렸으면..
1624,Gyuhyun Park,20/06/2018,1, 이번에 업데이트 되고나서 지도가 뜰동안 30분 동안 기다렸는데 결국 택시탐 뭐 초창기 c언어개발자들이 만든거도 아니고 ㄹㅇ 개판이네요
1626,Rachel Kim,20/06/2018,1," 아이디 비번이 맞는데 왜 로그인이 안되는건지요? ㅠ 로그인하는데 30분 넘어도 안되서 포기하고 걸어갑니다 로딩 시간 너무길고 업데이트 
후 복잡해졌어요"
1632,배준성,20/06/2018,1," 진짜 업데이트 왜했냐 개별로잖아 무슨 지도 확대하면 지도 확대안되고 렉만걸리고 일 무슨 그따구로하냐 확인도 안해보고 업데이트 시켜놨냐 
짜증나네"
1693,sora jeon,20/06/2018,1, 업데이트 왜했지...
513,정현우,21/06/2018,1," 엡 개편할 능력이 없으면 건드리지를 말아야지.. 세금으로 도대체 어떤 개발업체를 썻길래 이럽니까 빌릴수가 없습니다. 아침에 아슬아슬하게 
남아있던 자전거 정류장들도 자전거가 꽉차있더군요."
550,김현진,21/06/2018,1," 업데이트하고 테스트도 안해보십니까? 도대체 무엇을 위한 업데이트 입니까. 빨리 예전으로 돌려 놓으세요. 안그래도 gps지도 열면 느려서 
되도록이면 안열려고 해서 빌렸는데 이건뭐 아예 느려지라고 고사를 지내는 수준이네요. 대여하기 버튼은 또 왜 안뜹니까??? 아휴 증말"
566,13 KEEST,21/06/2018,1," 6월 21일 쓰레기 업데이트로 자전거 이용못하고 대중교통이용합니다. 저는 일년 이용자인데, 이런 경우에 뭐 보상이나 해줍니까? 아예 
앱을 사용할 수가 없네요. 오늘 따릉이 한 대도 못 봤습니다. 테스트도 안 하고 앱을 업데이트 하신 겁니까? 하아..."
587,호호아름다운인생,21/06/2018,1," 아니 업뎃을 도대체 왜 이렇게 한거죠?? 이전 버전이 예약 및 이용하기에 편리했는데 지금은 무슨 정리도 안되고 예약도 불편하고 
엉망이네요...부디 의견수렴해서 다시 업뎃부탁드려요."
590,ryan,21/06/2018,1, 와 개편되고 최악입니다 이용자체가 불가능. 리뷰 처음 남겨보는데 너무 열받아서 남깁니다. 빨리 고쳐주세요.
598,송윤근,21/06/2018,1, 무슨 업뎃을 이렇게 개떡같이 합니까! 결제하고 30분간 헤매다가 포기하고 버스탐. 생각이 있으면 사용자들 리뷰 보고 빨리 개선하세요.
610,고재현,21/06/2018,1," 그냥 냅두지 뭔 업데이트를 쳐한다고 해가지고; 지도 선택해봐 계속 먹통이여~ 테스트는 해보고 올린건지...이건 개발바도 개발자지만 
pm이 무능한거"
629,gong gong,21/06/2018,2, 왜.... 갑자기 더욱 더 구리게 바뀐거죠.. 돈내고 맘편히 이용할 수 없네요. 따릉이. 많이 좋아하는데 앱땜에 싫어질 것 같음
682,J Rhee,21/06/2018,1, S8에서 LTE 사용환경일때 아예 안되게 해놓으신건가요?ㅋㅋㅋㅋ 참 어떤 개발자인지는 몰라도 공공기관 일하는 꼬라지 볼만하네요
688,찐찐,21/06/2018,1," 업뎃을 왜한거임 아침바쁜시간에 빌리는걸로 시간 다 낭비하고 결국 택시탐 고객센터는 전화도 안받고 어플은 엉망이고 갑자기업뎃하더니 
너무불편해짐 진짜따릉이잘쓰고있었는데 아주엉망이네요"
696,lemny,21/06/2018,2," 음 테스트가 너무 안된거 같네요 1.카카오로그인 인증 후 에러 표시 2.확인 누르고 홈으로 이동 3.회원로그인 클릭 4.에러메세지 
이후부터는 2~3번 무한 반복 나쁜 말은 못하겠고..나도 개발자라...^^;;; 어여 수정해주세요"
700,양에이도스,21/06/2018,1," 6월 18일. 분해서 글 남깁니다. 길바닥에 버려진 내 시간. 될 것 같이 희망고문하며 공중분해된 내 데이터. 업데이트 전 앱은 그나마 
쓸 수라도 있었는데, 업데이트랍시고 지도나 띄워서 느리게 만들고, 뜨면 다행인 앱을 만드셨네요. 이 앱 사용하는 사람들 다 돈 내고 
자전거 빌려타는 사람들입니다. 근데 어떻게 돈은 돈대로 내고 타지도 못하게 만들어놓는지.. 자전거가 눈앞에 깔려있는데도 땡볕에 헛짓만 
하다가 결국 버스타고 왔네요. 관리 이런식으로 하면, 정기권 끊은 사람들은 앞으로 어떻게 타야할지 깝깝하네요. / 6월 20일에 ...전체 리뷰6월 18일. 분해서 글 남깁니다. 길바닥에 버려진 내 시간. 될 것 같이 희망고문하며 공중분해된 내 데이터. 업데이트 전 앱은 그나마 
쓸 수라도 있었는데, 업데이트랍시고 지도나 띄워서 느리게 만들고, 뜨면 다행인 앱을 만드셨네요. 이 앱 사용하는 사람들 다 돈 내고 
자전거 빌려타는 사람들입니다. 근데 어떻게 돈은 돈대로 내고 타지도 못하게 만들어놓는지.. 자전거가 눈앞에 깔려있는데도 땡볕에 헛짓만 
하다가 결국 버스타고 왔네요. 관리 이런식으로 하면, 정기권 끊은 사람들은 앞으로 어떻게 타야할지 깝깝하네요. / 6월 20일에 
업데이트해서 글 수정해서 또 올립니다. 도대체 지도 왜 띄우는 건데요? 30분 넘게 또 헛짓했습니다. 지도에서 대여하지도 못하는데 왜 
처음부터 지도 띄워서 데이터 낭비하게 만들고, 시간은 시간대로 낭비하게 만들고. 누가 지도상으로 전체 현황을 보고 싶어합니까? 이거 
애초에 자전거 사용하는 사람들을 위해 만든 앱 맞아요? 제대로 되지도 않는 걸 다시 제대로 했다고 업데이트하고. 진짜 어이가 없습니다."
715,Google 사용자,21/06/2018,1, 진짜 왠만하면 리뷰 안쓰는데 남기게 만드네 제도 자체는 개꿀인데 앱을 발전시킬 자신 없으면 업데이트를 하지 말던지 이게 뭐야
719,Jaehak Joo,21/06/2018,1," 최고의 하드웨어, 최악의 어플리케이션. 서비스 개발 사업자 선정부터 다시 해주실 것을 간곡히 요청드립니다. 개발하신 분. 한번만 당신이 
만드신 암걸리는 서비스를 써보시고 속터짐을 경험해보시길."
731,진승현,21/06/2018,1, 아니 개편하고서는 아예 안됨 ㅡㅡ.... 그리고 예전이 훨씬 편함 이게 대체 뭐임 로딩중하고 안넘어가는데
742,홍성헌,21/06/2018,3," 따릉이는 좋은데 앱 성능이 극혐입니다. 이용자수가 저렇게 많은데 자잘한 에러에서부터 심각한 것까지 6개월 전 버전이나 지금 버전이나 큰 
차이를 못느끼겠네요. 오히려 원래 참고 쓸만하던 대여소 찾기 지도 부분은 어떤 부분에서는 아예 먹통이네요. 그냥 우리학교 학부생 
프로젝트 수업에 갖다줘도 이정돈 하겠습니다."
743,Mr. Blood,21/06/2018,1, 앱 디자인 누가 하는거임? 사용하기 드럽게 불편하네. 아직도 오류투성이에 쓸데없는 gps팝업까지...
755,매일하는운동,21/06/2018,1, 전엔 대충안좋앗다면 지금은 최악으로안좋음 지도상으로 대여하는곳이안나오네요 자전거대여앱으로 제일안되는게 자전거대여임...
758,Google 사용자,21/06/2018,2, 아니 왜 대여소 검색이 안되요? 지피에스 맘대로 켜지 말고 검색 좀 되게 해 주세요. 개빡치네
759,권태민,21/06/2018,1, 아 진짜 뭐야....자동 업데이트되고...잘안되서 출근시간에 ...보상해라 시간과 돈...짜증나 아침부터 지우고 깔고 아침에 택시비...
770,seong hwani,21/06/2018,1," 왠만하면 리뷰안남기는데 이번 업데이트 기획하신분은 진지하게 진로에 대해 고민하시기바람 집에가서 애나보시는게 같이 일하는 동료나 사장한테 
도움되는길일것임"
784,이재웅,21/06/2018,1, 앱이바뀌고 되는것도 안되고 빌려지지도않고 돈만날렷네요
792,상처엔후시딘,21/06/2018,1, 그냥 업데이틀 괜히 왜 해서 사람을 피곤하게 만드냐 거지같은 따룽아
796,민기장,21/06/2018,1, 뭐더러 건드려서 불편하게 합니까 더 좋아지기는커녕 박살이 났네요
859,Google 사용자,21/06/2018,1, 업뎃 을 할려면 실험을 좀 해서 하던지 출근 시간 늦어지게 이게 먼데
864,배한솔,21/06/2018,1," 업데이트하고 최악입니다. 주로 빌릴때가 야외에서 데이터환경 사용해서 빌리는데, 데이터 환경보단 어플 자체가 매우 느리고 엉성해서 지도는 
커녕 지도에 대여소도 로드가 안 됩니다. 네이버나 구글 지도도 이것보단 로드도 빨리 되는데, 지도 뜨는거 기다리는데만 몇 분 이싱 
소요되고, 대여소를 선택할 수도 없고, 검색해도 뜨지도 않습니다. 어플 자체가 업데이트 전에도 엉성한 면이 있었지만 익숙해 지면 그나마 
사용 가능했는데, 업데이트 하고나서는 아예 대여시스템을 이용 할 수도 없습니다. 만약 따릉이 이용하시려면 어플 옵데이트 이후에나 ...전체 리뷰업데이트하고 최악입니다. 주로 빌릴때가 야외에서 데이터환경 사용해서 빌리는데, 데이터 환경보단 어플 자체가 매우 느리고 엉성해서 지도는 
커녕 지도에 대여소도 로드가 안 됩니다. 네이버나 구글 지도도 이것보단 로드도 빨리 되는데, 지도 뜨는거 기다리는데만 몇 분 이싱 
소요되고, 대여소를 선택할 수도 없고, 검색해도 뜨지도 않습니다. 어플 자체가 업데이트 전에도 엉성한 면이 있었지만 익숙해 지면 그나마 
사용 가능했는데, 업데이트 하고나서는 아예 대여시스템을 이용 할 수도 없습니다. 만약 따릉이 이용하시려면 어플 옵데이트 이후에나 
사용하시길 강하게 권장합니다. 안 그러면 이 무더운 날씨에 따릉이 대여소 앞에서 10분이상 죽치고 있는 자신을 볼 수 있을겁니다. 
마지막으로 어플 그래도 전문적 지식을 가지신 분들이 개발했고 그 노고에 대해서는 감사하지만, 이걸 국민 세금으로 만들었다고 하니 그런 
감사도 쑥 들어가고 오히려 화가 나네요. 기분좋게 사용하려다 수준낮고 엉성한 어플때문에 되려 기분만 나빠지지네요."
890,정재훈,21/06/2018,1, 저만그런가요 지금 앱켜면 지도 로딩만계속되고있어서 따릉이 현황 파악이 전혀되지 않고있습니다
926,김도담,21/06/2018,1," 업데이트 하기전에 정말 간편하고 유용하게 사용하고 있었는데 업뎃 사실 모르고 대여하러 갔다가 폰 붙잡고 10분 서있었네요 다른분들 
말씀대로 대여소 위치 표시도 안돼고 검색해도 뜨지도 않고 반응속도 느리다못해 아예 작동 안하는 수준이라 짜증났는데 삭제하고 다시 
다운로드하니까 느리게나마 정상작동했어요 참고하세요 그냥 지우고 다시 까는게 시간 절약하는 방법입니다"
928,Brightest light of two suns,21/06/2018,1, 리뷰 잘 안남기는데 쓸 수가 없는 서비스라 남깁니다
982,김남욱,21/06/2018,1," 그냥 나한테 개발한돈 반주고 나한테 맏겨도 니들보단 잘하겠다 아니 대여서 위치 메인 화면을 지도 먼저 띄우면 로딩은 한세월이지 장류장 
위치뜰 생각은안하지 이상해서 번호로 검색해도 정류장이안떠 그냥 초기상태로 돌려놔라 그리고 그냥 업뎃할 돈으로 바닥에 뿌리고다녀 그게 
덜아까워"
