,user_name,date,rating,thumbs_up,review_text
403,김유리,2019년 4월 27일,4,0,아이디를 분실했을 때는 찾을 방법이 없나요?? 새로 가입하려고 해도 이미 번호가 등록되어 sns로도 가입을 할 수가 없네요ㅠ
404,인생 2회차_,2019년 4월 27일,1,1,무한로딩
405,김진권,2019년 4월 27일,1,1,진짜 쓰레기앱
406,Jin Kim,2019년 4월 25일,1,1,노답
407,우주uju,2019년 4월 23일,1,13,편의성 제로. 왜 지역확대가 안됨?? 대만 u-bike앱 좀 보고 참고하세요. 엄청 불편하고 쓸데없는 기능만 있고 정작 중요한기능은 하나도 안돼네;; 바이크앱이 지도 넓히기도 안되다니..
408,3색볼펜 monami,2019년 4월 22일,1,2,니들은 실행이라도 되지 나는 초기화면에서 10분동안 멈춰있다 뭐 이딴어플을 쳐만든거야
409,2도롱,2019년 4월 22일,2,0,네이버로 로그인시 계속 로그인 풀려요 이것도 자동로그인되게해주세요
410,Tae-Suck Ha,2019년 4월 21일,4,0,야밤에 qr코드 인식율이 낮은것 같음 그 외는 나무 좋음
411,태민욱,2019년 4월 21일,1,1,렉도 너무심하고 복잡하고 결제도 어렵고 복잡하고
412,kochun,2019년 4월 21일,1,1,오류가 너무 많고 너무 느립니다. 어플 실행하고 계속 로딩만 해요
413,김재현,2019년 4월 21일,1,93,"아 결재 일일권하고 카드 등록도 T교통카드 밖에 안되고, 결국 자전거도 못빌리고 천원 날림요... 시간도 날리고, 어떻게 신용카드 후불카드 등록은 모바일웹에서 지원하지도 않고 쓰레기 어플을 만들었메요. 등록하려면 따릉이 태그 등록하는 장소로 가야하고, 그것 없는 대여소는 되지도 않고. 진짜 공무원들 한심하게 일합니다. 완전 쓰레기 이런 거친 악평도 살다살다가 처음 남기네용!"
414,최영식,2019년 4월 20일,1,0,시스템이 쓰레기
415,silver rain,2019년 4월 20일,1,2,앱좀 제대로 다시 만드는걸 추천드립니다. 제발..앱 이상해요 렉땜에 재설치 하게되요
416,이동엽,2019년 4월 20일,1,2,쓰레기샛ㄱ들시티머니없으면 돈증발하게해놧네
417,seung hun Lee,2019년 4월 20일,1,2,이렇게 할꺼면 운영하지마
418,김시화,2019년 4월 20일,1,0,어플 로딩이 안되서 삭제 하고 다시 다운로드 하는데 앱 다운로드 자체가 안되네요
419,SangJun Oh,2019년 4월 20일,1,1,진짜 뭐같은 어플
420,백가경,2019년 4월 20일,3,8,"다른 기능은 만족하며 사용하고 있습니다. 하지만 요즘 앱들의 기본적인 기능인, 홈화면에서 뒤로가기 두 번 눌러 앱 종료하는 기능이 빠져있는 것 같습니다. 이런저런 메뉴를 보다가 홈으로 이동 후 뒤로가기를 누르면 종료되는게 아니라 이전에 봤던 메뉴들로 이동되는 것이 불편합니다."
421,고라니,2019년 4월 19일,1,40,"자전거는 정말 잘 쓰고 있어요. 거의 모든 시스템에 만족합니다. 어플은 거지같아요. 툭하면 로딩중, 화면이 넘어가질 않아 앱을 삭제하고 다시 깐적도 몇번 있습니다. 자동로그인은 한번도 된적이 없으며 잠깐 나갔다 오면 모든걸 다시 시작해야 해요. 짜증날때가 많습니다. 좋은 어플이지만 시스템 보완좀 부탁드려요"
422,Inkyu Lee,2019년 4월 18일,1,2,홈화면에서 뒤로누르면 앱 꺼지게해줘요 계속 이전화면 가게끔하지말구요
423,건빵TV,2019년 4월 18일,1,1,별한개도아깝다
424,Stacker Lee,2019년 4월 17일,1,2,어플이 너무 구시대적이고 불편합니다. 좀 바꿔주세요.
425,Kim Suyeon,2019년 4월 16일,1,2,종료하기가 뭐이리 힘들어요...세금으로 만드는거면 제대로좀하세요
426,구삼오둘_Odurl,2019년 4월 16일,4,3,좋은데 자구 업버젼 체크시 오류났다고 안켜질때가 많네요 ㅠㅠㅠ
427,Google 사용자,2019년 4월 14일,5,1,조아요
428,잔돈,2019년 4월 13일,1,10,앱 진짜 쓰레기 같이 만들었다... 튜토리얼도 없어서 따릉이 비밀번호에서 20분 넘게 붙잡고 있었음;;
429,이응협,2019년 4월 13일,1,1,겁나 못 만들었네ㅡㅡ
430,Park Wonjin,2019년 4월 13일,1,0,다운로드가 대기중
431,권강민,2019년 4월 10일,1,2,최악이에요. 렉 때문에 맨날 화나는듯
432,공은정,2019년 4월 9일,1,2,"누구라도 대여를 쉽게 할 수 있도록 해야지 젊은 사람들도 20분 이상씩 대여 못 할 정도로 복잡하게 만들면 어떻게 대여하라는 겁니까? 결제 후 비번만 누르면 바로 대여 할 수 있는 것도 아니고 어플로 대여소 조회, 거치대 확인, 거치대신청, 비번입력.. 이게 대체 뭐하자는건지ㅡㅡ 아니면 설명이라도 제대로 써놓던가 관리하는 직원도 잘 모르겠다는 대여방법을 시민들이 어떻게 알아요."
433,정률교,2019년 4월 8일,5,0,광운대 앞에 헬멧놓아주세욧@@@@@
434,신연호,2019년 4월 7일,5,0,빨리안되요
435,무새앵,2019년 4월 7일,1,2,따릉이에 묶어놓고 개패고싶다
436,박휴정,2019년 4월 7일,1,0,개구림
437,공감,2019년 4월 7일,1,3,지도로 검색시 gps켜지않으면 지역구나 대여소명등으로 검색해도 해당지역으로 넘어가지 않습니다 뒤로가기키 두번터치해도 종료도 안됩니다
438,임정은,2019년 4월 7일,2,1,대여소 실시간 조회는 어디있는걸까요 찾을수가없네요
439,장윤희,2019년 4월 5일,5,1,편리하고 조아요ㅎ
440,미원,2019년 4월 3일,1,46,"도대체 세금을 어떻게 쓰길래 앱을 이따위로 만드는 겁니까? 검색도 잘 안 되고, 즐겨찾기 등록도 안 되고. 개인이 만든 따릉이 앱이 훨씬 쾌적하고 편리성 있고. 위로 보고를 안 하는 거요? 아니면 보고를 하는데도 이런 거요? 공무원 철밥통들 일 진짜 거지 같이 하네 ㄷㄷㄷ"
441,Benedict S Hong,2019년 4월 2일,2,10,초기 사용자에게는 너무나 불편한 앱. 휴대퐁결제시 삼성페이도 안먹힘. 네트워크에러라 하면서 ㅉㅉ 처음 사용하는 이용자들에게 의견 물어서 개선하길.
442,Hangmo Cho,2019년 4월 2일,1,1,실제 사용좀 해보고 앱 수정좀 해봐요~ 사용해보면 쌍욕만 나올듯
443,김은영,2019년 4월 1일,5,1,따릉이만세
444,여의도민,2019년 3월 30일,1,6,따릉이는 좋지만 따릉이 어플은 최악입니다. 어떻게 이렇게 불편하게 만들 수 있는지 어플 개발사와 공무원간의 유착이 있지는 않았는지 의심이 드네요. 최소한 확실한 건 이 어플을 만든 개발사와 담당 공무원이 극도로 무능하고 그걸 모를정도로 인지능력이 떨어지거나 아니면 알면서 그대로 넘어갈 정도로 도덕적 수치심을 못 느끼는 사람들이라는 겁니다. 부끄러운 줄 아십시오. 당신들이 낭비한 돈은 서울시민의 세금입니다.
445,Cat Cute,2019년 3월 28일,1,5,제 리뷰는 왜 답이 없죠? 그리고 결제 왜이러나요? 앱이 가면 갈수록 진보하는게 아니라 퇴보하는거같네요 결제 너무 번거롭게 바껴서 쓰기가 참 난감하네요 휴대폰 결제는 뭐 계속 네트워크가 없다고 하고 카드결제는 카드정보를 다적으라는데 너무하는거 아닌가 싶네요 이런건 진짜 개선이 필요하다고 봅니다
446,정통꼬리곰탕,2019년 3월 26일,1,0,"자전거공유 의도는 좋은데 운영방식,요금체계가 쓰레기"
447,김형수,2019년 3월 26일,1,1,결제가 얀되네요. 쓰라고 만든거 맞나요. 인증문자만 몇번째인지 원.
448,Google 사용자,2019년 3월 26일,1,1,앱 완성도가 쓰레기
449,rEmEmbEr,2019년 3월 26일,1,0,소액결제 차단 풀어도 먹통
450,송민철,2019년 3월 25일,1,1,다쓰고나서 앱을 닫고싶은데 닫는버튼이 없어 그냥 강제종료하고 꺼야되는데 뭔 앱을 만들때 종료버튼도 없이 만드시는지 뒤로가기를 누르면 이전창만 주루룩나오고 가장기본적인 앱닫기버튼이랑 sns로 로그인했을때 로그인유지기능좀 추가해야 앱구실을 할거같음
451,Youngil Roh,2019년 3월 25일,1,2,어플 완전 개판 겁나게 성의 없이 만들었다 돈이 없나 인력이 없나 좀 바꾸어라 짜증난다
452,Google 사용자,2019년 3월 24일,1,0,"위치검색이 이렇게 안될 수가.. 왜 별점수가 낮은지,알겠네요"
453,한주연,2019년 3월 24일,5,0,캬핳
454,호엥에에엥,2019년 3월 23일,3,2,로그인 유지버튼이 분명히있는데.로그인 맨날 풀려있어서 너무 불편함
455,권지호,2019년 3월 23일,1,2,"대여중 설명이 부실하네요. 갑자기 비밀번호창이 떠서 놀랐는데 회원 이용절차에 비밀번호는 비회원용이라고 신경쓰지 말라는 설명 넣어주고, 불친절하게 시간지났다고 신청취소만 띄우지 말고 연장버튼이나 도움설명을 넣어주십시오. 깊은 밤 이동할 일이 있어 따릉이 믿고 있다가 취소됐다고 뜨고 해서 결국 택시탔습니다ㅠ"
456,김태연,2019년 3월 22일,1,33,"자전거를 대여해준다는좋은취지의 앱이나 앱자체의 설계가 개 열받게되어있어 사용자의 기분을 매우짜증나게만든 버그와 느린반응속도까지 합쳐져 매우 체계적으로 분노만 치밀게 만든것이 인상적이다. 또한 문제해결방법도 매우 뛰어난데, 카카오결제 오류가 많다는 성원이 올라오자 카카오페이버튼 자체를 없애버려 사용자는 기염을 토하지 않을수 없었다. 이런식으로운영할거라면 그냥 앱을내린다면 아무런 이슈도 일어나지않아서 모두가 기뻐할수있지않을까? 몇번 사용하면 알수있는 문제점들도 고치지 않은것으로보아 ""개발팀""들은 분명 이앱을 써본적이 추어도 없을것이며 ...전체 리뷰"
457,Google 사용자,2019년 3월 21일,1,2,진짜 어플 왜 이따구야.. 멀쩡하게 자전거 잘 만들어놓고 실상 어플에 로그인이 안되니 쓸수가없네..
458,Google 사용자,2019년 3월 21일,1,1,따릉이 자체는 너무 좋은데 앱 외주 어디다 맡긴겁니까 로그인이든 회원가입이든 되야 서비스를 쓸텐데 회원가입을 하려해도 로그인을 하려해도 안 넘어감ㅋㅋㅋㅋㅋ 하 지웠다 까는 중
459,황지환,2019년 3월 19일,1,0,엄청난 앱이에여 1시간동안 별 지럴다했는데 네트워크 오류로 결제가 안되네요 ㅎㅎ 자전거앞에서 1시간버렸네요 돈주고 쓰레기를 만들었네여?
460,misun kang,2019년 3월 16일,1,0,어플 넘 별로
461,이정민,2019년 3월 16일,1,0,거치대 QR코드 입력도 안되고 앱은 드럽게 불편하고 좀 고칠때 된거아닌가
462,박경화,2019년 3월 14일,1,3,"SNS 아닌 따릉이 자체 로그인해도 앱 껐다가 켜면 로그인 풀립니다. 결국 [메뉴]버튼 누르고 상단에 [로그인] 눌러야지만 다시 자동 로그인 되구요. 아니 로그인 상태 유지라는게 앱을 켜면 유지가 돼야지, 무슨 로그인창까지 다시 가야 로그인되는게 [로그인 상태 유지] 입니까? 재로그인이죠. 그리고 로그인 직후 지도가 아닌, 왜 간략보기가 뜨게 바뀐거지요? 다른 장소에서 빌리면 대체로 근처에 어디가 있는지를 볼텐데 왜 간략보기가 첫화면인지 이해가 안됩니다. 앱이 어떻게 지날수록 퇴보하네요... 대체 어디에 하청을 주는건지... 그 하...전체 리뷰"
463,데몰아,2019년 3월 12일,1,0,느리고 위치 인식 못하고 눌러도 반응없고 최악
464,이선우,2019년 3월 11일,1,0,저만 그런지 요즘 어플에서 대여소 선택이 잘 안되네요
465,Donghyun Seo,2019년 3월 11일,1,1,노트9인데 카카오페이 결제 안됩니다. 제발 앱좀 똑바로 만들어주세요. 삼성페이 결제도 지원해주시구요...
466,exodus broneze,2019년 3월 10일,1,1,한개도 아깝다. 뭘 눌러도 메인화면으로 리다이렉트됨 10번당해서 ㅅ자 욕이나오기 시작하면 그때 작동됨
467,won3301,2019년 3월 10일,2,0,카카오페이가 안 돼요
468,SH Jang,2019년 3월 10일,4,1,카카오페이 결제가 정상적으로 이루어지지 않습니다. 메시지결제 요청후 화면이 안 넘어갑니다 확인해주세요
469,우성원,2019년 3월 10일,1,0,본인 인증 방식좀 바꿔주세요 자기 명의로 폰 없는 사람은 어떻게 하라는 겁니까? 카드 결제할 때 이메일 인증 방식을 쓰던가 휴대폰 공인인증 있는 사람은 공인인증서로 쓰게 바꿔주세요. 제가 제 카드 결제하는데 뭔일인지
470,오국진,2019년 3월 10일,1,3,별하나도 아까움 시에서 하는거라고는 믿을수 없게 쓰레기중에 쓰레기 회원 가입도 안되고 비번 찾기 하면 정보 없다하고 진짜 답이 없음
471,제나스토리,2019년 3월 8일,1,0,욕나오네!! 이걸 앱이라고 만들었냐??
472,장정국,2019년 3월 8일,1,0,카카오 결제도 잘 안되네요 결제 했고 브라우저 이동하라해서 앱으로 갔는데 결제 완료도 안되고... 어찌하라는건지...
473,JiYeong Lee,2019년 3월 8일,1,2,제발 다시만들어주세요 쓰고싶어도 빌리는데 시간쓰고 타지를 못하네요 타고싶을때 똭똭해야되는데 ux고려안하고 짠느낌..
474,헤어해요,2019년 3월 7일,1,1,따릉이 앱 비밀번호 찾기에서 휴대폰으로 발송하나 이메일로 발송하나 두가지 다 임시비밀번호가 발송 되었다는 메시지만 나오고 내용 들어오지 않아 로그인을 못하고 있읍니다 체크 부탁드립니다
475,KIM Johnny,2019년 3월 7일,5,0,따릉이 잘 사용하고 있습니다. 강사합니다.
476,이규현,2019년 3월 6일,1,0,대여장소 클릭해도 뜨질않아요 돈내고 정기권산건데
477,추Q식,2019년 3월 5일,1,0,못씀 Sns연동로그인이 안되고 카카오페이결재도 하다가 막힌다. 오류가 많은 뷸량품
478,SeungHo Joo,2019년 3월 4일,2,4,"다 괜찮은데.... 신용카드 결제 하려면 왜 신용카드를 직접 입력해야 하나요... 앱카드 같은거 연동 부탁드리고, 제로페이 같은것도 넣으시면 좋겠네요"
479,임상민,2019년 3월 4일,1,9,개발자는 카카오페이 결제방식중 QR코드를 어떻게 스캔하라고 만든건지....이해할수없다. 내가 바보인가? 아무리 생각해도 QR코드와 카메라의 접촉을 미리 예상한 폴더블폰을 예측해서 만든 위한기능인겁니까? 따릉이 만들고 보급한건 좋지만 주변 프로그램이나 시설들이 너무 질 떨어집니다. 다들알아서 잘 결제잘하고 사용하는 대한민국 국민들 대단합니다. 박수. 카카오와 따릉이 둘다 확인하고 만들며 사용자들 당황 시키지 말아주세요. 복잡하게 결제했습니다.
480,하동혁,2019년 3월 3일,1,0,"앱 개발자가 만들고 써봤는지 참 궁금하네요 강 없애시죠 결제도 안되고 로그인 할 때마다 카톡 들락날락 ㅡ.,ㅡ"
481,ccc ccc,2019년 3월 3일,1,0,돈주고 사겠다는데 사지도 못하게 해놨네 대체 머할라고 만든거
482,siko,2019년 3월 2일,2,1,1. 카카오페이 결제가 안됨. (결제신청 ㅡ 결제 ㅡ 진행안되서 다시 의 무한반복) 2. 네이버 로그인시 아이디 저장기능좀 추가 해주시져
